CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversion
13813,49,Male,108670,Social Media,Awareness,5237.05,0.0713,0.1642,27,8.5777,14.688,6,11,9,2,1517,1
13814,52,Male,36285,PPC,Conversion,221.07,0.0382,0.0759,22,1.8084,13.5498,56,9,2,5,2802,1
13815,27,Female,120539,PPC,Conversion,7830.55,0.0899,0.1356,23,5.6743,0.7782,10,3,4,6,4179,1
13816,20,Female,106903,Email,Consideration,2060.84,0.2992,0.1902,9,6.478,3.9816,71,11,2,0,2276,0
13817,29,Male,148255,PPC,Awareness,7307.01,0.1266,0.1253,9,9.2437,2.4966,50,9,8,3,2867,1
13818,66,Female,44136,Social Media,Consideration,257.1,0.2605,0.056,32,5.6307,9.783,63,18,7,2,2565,1
13819,48,Female,80378,SEO,Retention,7983.9,0.1693,0.1678,8,2.7463,12.8189,30,2,6,8,1287,1
13820,46,Female,57787,Email,Retention,328.09,0.2033,0.0124,17,3.346,8.7926,0,13,5,7,3290,1
13821,22,Female,44425,PPC,Conversion,2435.34,0.0553,0.0587,2,1.4397,5.5268,88,14,3,6,2223,1
13822,69,Male,115001,SEO,Conversion,2755.95,0.0897,0.0836,32,2.9985,13.7227,57,1,3,8,136,1
13823,42,Female,38961,Social Media,Conversion,1659.34,0.158,0.0472,9,8.3363,7.8252,91,15,1,8,2262,1
13824,58,Female,53443,Referral,Conversion,4862.48,0.2655,0.1248,26,7.8119,3.0329,86,3,5,0,1365,1
13825,48,Male,38823,Email,Retention,2908.51,0.0224,0.116,34,1.7375,8.2339,50,4,5,9,4555,1
13826,38,Female,95409,SEO,Retention,9933.55,0.157,0.0872,17,5.3164,0.7629,92,13,9,6,3444,1
13827,37,Male,91123,Social Media,Awareness,5841.69,0.0248,0.0659,6,3.7164,1.0584,21,3,1,6,3453,0
13828,56,Male,124249,Social Media,Conversion,5708.13,0.1425,0.0924,6,6.8495,9.6001,73,13,6,8,224,1
13829,39,Female,45852,Email,Consideration,2286.61,0.1924,0.0653,21,9.6521,10.9874,45,4,9,5,1012,1
13830,21,Female,57535,Email,Awareness,4146.03,0.226,0.052,9,6.6762,2.5057,16,12,3,5,1718,1
13831,30,Female,27004,PPC,Awareness,1327.38,0.0502,0.0767,26,7.7113,8.2345,12,19,5,2,3185,1
13832,62,Female,126032,PPC,Retention,7649.04,0.0583,0.1244,44,4.5832,11.7032,79,18,5,0,1526,1
13833,59,Female,47823,Email,Conversion,3378.48,0.1463,0.1332,3,1.2942,13.2939,75,5,6,5,3889,1
13834,67,Female,124913,Email,Awareness,7544.46,0.2994,0.0665,11,4.7629,7.3733,78,8,2,0,1750,1
13835,66,Female,74086,SEO,Conversion,3779.79,0.1133,0.19,2,5.5972,2.2714,38,7,4,4,2125,1
13836,37,Male,138336,PPC,Retention,9888.7,0.134,0.0598,47,5.4341,1.5033,18,0,4,2,712,1
13837,69,Male,27131,Social Media,Awareness,1794.1,0.1354,0.1453,42,3.1019,12.9205,84,6,3,9,4533,1
13838,30,Male,103232,PPC,Awareness,115.09,0.0334,0.0255,2,5.2749,1.6256,60,11,9,8,4906,0
13839,34,Female,45649,PPC,Consideration,5988.77,0.2345,0.1363,24,7.4619,12.3581,95,6,9,0,1783,1
13840,53,Female,24099,Email,Retention,9534.24,0.0834,0.0974,25,3.8033,6.8349,4,16,9,2,893,1
13841,50,Male,70806,Email,Consideration,6505.84,0.2141,0.1181,39,6.706,6.8283,56,17,6,2,430,1
13842,18,Male,51571,PPC,Retention,948.66,0.1478,0.045,6,2.3791,8.0195,46,15,4,0,536,0
13843,32,Male,50580,Referral,Consideration,5450.76,0.1874,0.0924,45,3.5024,2.4689,78,3,2,0,2200,1
13844,30,Male,134163,Referral,Retention,9103.92,0.0257,0.1556,33,8.9554,11.2669,31,4,3,8,2462,1
13845,34,Female,146627,PPC,Retention,164.41,0.2681,0.1557,9,6.6396,4.8501,0,8,1,0,3914,0
13846,41,Female,114200,Referral,Awareness,1752.43,0.0807,0.0551,2,1.7726,9.1678,78,8,2,2,3873,0
13847,25,Male,101118,PPC,Consideration,8164.16,0.2043,0.077,27,3.3817,0.5773,34,11,4,2,2485,1
13848,67,Female,46469,Email,Consideration,8949.68,0.2414,0.0107,10,9.9457,4.582,83,1,0,9,1271,0
13849,44,Female,85179,Email,Consideration,7100.89,0.1666,0.0271,31,3.4309,1.0869,30,2,3,7,107,1
13850,62,Female,107938,Email,Awareness,9916.45,0.1078,0.0341,7,6.2246,5.0473,19,7,4,4,1324,1
13851,40,Male,135973,Social Media,Conversion,993.14,0.2936,0.0658,19,5.9531,2.3297,46,8,4,3,2963,1
13852,63,Female,44236,Email,Retention,5502.2,0.0907,0.1542,4,4.6213,1.5156,23,10,7,6,2503,1
13853,25,Male,45110,Email,Consideration,6881.45,0.2851,0.1069,40,1.304,12.7957,39,12,2,6,3376,1
13854,25,Female,43430,PPC,Retention,7056.18,0.0553,0.1606,12,3.559,5.7911,73,19,8,2,1527,1
13855,43,Female,64407,Referral,Awareness,7955.5,0.1229,0.1534,10,9.5801,12.4674,77,17,3,2,4776,1
13856,64,Female,57948,Referral,Retention,9184.5,0.0502,0.1216,33,1.1727,13.4436,98,13,9,3,2299,1
13857,30,Male,103299,Email,Awareness,3680.25,0.0106,0.105,43,7.4412,7.8378,63,10,4,1,3520,1
13858,56,Male,134496,Email,Conversion,525.34,0.0855,0.187,2,9.0347,8.7336,92,1,1,1,1915,0
13859,54,Male,102565,Email,Consideration,3688.17,0.0353,0.1182,14,7.8615,9.8751,72,14,1,9,4536,1
13860,66,Female,77367,PPC,Awareness,6748.99,0.296,0.1017,32,3.9092,9.8483,9,1,8,6,64,1
13861,45,Male,58180,PPC,Retention,2213.22,0.2309,0.1751,42,5.6842,8.1875,60,12,8,2,2593,1
13862,42,Male,24652,PPC,Awareness,8118.73,0.0111,0.0236,9,8.8079,9.1181,1,10,1,4,3022,1
13863,33,Female,92370,Referral,Awareness,2275.67,0.0749,0.1346,2,9.7791,6.896,22,14,0,1,2364,0
13864,19,Female,122755,Social Media,Conversion,199.63,0.2043,0.0315,45,1.8733,13.7841,81,5,0,0,3214,0
13865,35,Female,108023,Referral,Consideration,5130.0,0.1256,0.1658,47,2.1191,10.9589,64,14,8,8,823,1
13866,34,Male,147845,PPC,Awareness,7291.97,0.2512,0.1606,40,9.6023,5.0664,57,15,4,3,4099,1
13867,47,Female,27084,SEO,Awareness,3561.59,0.1564,0.1057,13,8.8536,5.3579,10,0,2,8,1977,1
13868,56,Male,65630,Social Media,Retention,7514.07,0.1996,0.1356,32,2.8997,7.1008,35,7,0,4,3864,1
13869,30,Female,73276,Email,Awareness,4440.2,0.1831,0.1568,32,9.7309,0.959,96,19,3,4,2004,1
13870,49,Male,100228,Referral,Awareness,1799.97,0.1951,0.1018,35,2.881,14.875,62,7,2,2,3813,1
13871,67,Female,135052,Social Media,Consideration,996.53,0.0767,0.1821,22,1.7966,7.2837,35,9,4,4,665,1
13872,46,Female,22655,SEO,Consideration,7134.81,0.1183,0.093,0,7.137,11.7384,56,0,9,9,4397,1
13873,63,Female,77752,Social Media,Retention,3918.58,0.0247,0.1795,26,5.8582,2.7937,87,10,7,5,4723,1
13874,47,Female,125737,Referral,Awareness,9136.46,0.1804,0.1207,31,3.157,9.3336,88,7,6,1,1420,1
13875,35,Male,119618,PPC,Awareness,5448.53,0.1432,0.091,20,9.3545,6.0348,22,14,4,4,1001,1
13876,30,Male,67670,Email,Awareness,3549.48,0.2306,0.0108,43,4.6382,13.4039,53,18,9,6,4252,1
13877,60,Female,25272,PPC,Conversion,3555.01,0.0699,0.0662,19,4.6262,14.0218,62,13,2,7,2415,1
13878,38,Female,20218,PPC,Conversion,1401.23,0.1367,0.1749,26,6.6864,9.5598,85,3,4,3,991,1
13879,47,Female,116428,Referral,Retention,5978.51,0.0624,0.0915,35,3.0772,1.3836,32,7,0,5,785,1
13880,38,Female,57471,PPC,Conversion,5863.45,0.1881,0.0901,40,6.2816,7.2658,46,11,2,2,3217,1
13881,65,Female,68762,PPC,Retention,8019.94,0.2559,0.103,31,4.2759,0.7455,18,17,1,4,3734,1
13882,34,Female,41515,Referral,Awareness,2091.85,0.232,0.0644,38,7.2551,8.0112,33,8,0,5,1360,1
13883,57,Male,54307,Referral,Conversion,2978.82,0.2838,0.1034,28,3.2294,7.7705,22,3,4,2,1694,1
13884,36,Female,138121,SEO,Consideration,1062.66,0.2918,0.0814,45,2.6692,6.5503,89,5,0,8,2002,1
13885,69,Male,98681,PPC,Conversion,3023.89,0.2339,0.1828,22,3.2483,5.3866,85,13,1,0,4258,1
13886,32,Male,37986,Social Media,Awareness,4338.21,0.0932,0.1172,34,9.4234,8.895,66,12,0,2,220,1
13887,26,Female,104624,Email,Consideration,9643.88,0.0736,0.1685,14,8.6431,3.0635,3,7,9,7,3427,1
13888,69,Female,90600,Email,Retention,6565.35,0.1398,0.1405,42,8.4601,0.8817,96,19,7,3,3401,1
13889,27,Female,132092,Referral,Awareness,7850.45,0.2982,0.0504,9,8.0263,11.9071,74,6,7,4,2864,1
13890,61,Female,138336,Referral,Consideration,3322.55,0.1297,0.1749,14,6.7326,11.8911,83,13,0,3,4081,1
13891,48,Female,135793,SEO,Conversion,1530.68,0.0677,0.0266,24,1.8856,8.9013,95,7,6,1,919,0
13892,40,Male,74888,PPC,Retention,2641.53,0.2839,0.0952,16,3.9219,12.5363,52,11,2,6,2046,1
13893,69,Female,107732,Referral,Conversion,2639.03,0.1219,0.0554,30,6.0568,7.9377,14,19,2,1,1349,1
13894,47,Female,31603,Referral,Consideration,5872.84,0.2104,0.1121,10,1.9517,0.5949,88,1,1,6,4764,0
13895,50,Female,88024,Email,Consideration,3480.56,0.2386,0.067,19,1.271,2.65,16,3,1,9,2270,0
13896,69,Male,110728,PPC,Awareness,8588.25,0.2545,0.1473,30,1.8409,7.1638,21,3,9,6,2434,1
13897,26,Male,48897,SEO,Retention,9886.59,0.2482,0.188,15,1.9726,13.003,33,10,5,5,3236,1
13898,64,Female,38802,Referral,Retention,3498.65,0.2525,0.1447,35,1.9858,3.7709,32,9,4,8,2038,1
13899,18,Female,36411,Referral,Consideration,7080.1,0.2036,0.0775,38,2.7116,0.9937,24,4,5,1,2467,1
13900,61,Female,80399,Referral,Awareness,6609.12,0.1271,0.124,10,5.4919,6.4813,13,8,9,7,4865,1
13901,52,Female,115202,Email,Consideration,2025.18,0.2035,0.1788,19,3.5691,1.4675,49,6,2,7,4565,1
13902,28,Female,126511,Referral,Consideration,9188.29,0.2527,0.0613,25,8.7412,8.4812,29,11,6,4,1193,1
13903,51,Female,80692,Referral,Retention,2074.48,0.1117,0.0325,48,8.8852,1.3065,85,4,9,5,1518,1
13904,33,Female,77676,Email,Conversion,7395.88,0.096,0.0348,25,9.2822,0.7411,21,2,3,8,2373,1
13905,26,Female,32770,Referral,Conversion,3541.34,0.1097,0.104,41,5.2404,14.1771,82,7,1,1,4119,1
13906,49,Male,93513,PPC,Retention,3734.11,0.1699,0.1491,46,7.9664,10.1468,3,19,6,6,727,1
13907,32,Female,57429,PPC,Awareness,4608.95,0.0252,0.1349,5,6.3188,2.2326,71,2,3,4,368,0
13908,29,Female,117567,Email,Retention,8658.63,0.2359,0.0962,44,2.2994,8.5651,44,3,0,7,1528,1
13909,50,Female,145041,PPC,Awareness,1488.49,0.0503,0.1486,34,6.7213,4.2466,73,11,8,8,3361,1
13910,62,Male,79429,SEO,Retention,640.24,0.0485,0.1305,7,8.5332,11.5357,27,0,0,3,4146,0
13911,31,Female,90085,Referral,Awareness,4080.2,0.0673,0.1294,6,4.1315,12.3059,53,7,0,6,3206,1
13912,25,Female,40337,SEO,Consideration,650.29,0.1773,0.0485,36,7.7201,7.8603,57,8,6,0,1896,1
13913,25,Female,112901,PPC,Consideration,6907.25,0.0928,0.0694,49,7.9707,6.4377,84,2,6,9,3638,1
13914,44,Male,106181,Email,Awareness,7627.22,0.1167,0.0754,15,6.7922,5.0993,64,5,8,0,4731,1
13915,29,Female,133333,Email,Retention,8561.65,0.2802,0.1636,8,8.9495,0.9762,36,19,4,1,4341,1
13916,18,Female,44507,SEO,Consideration,7464.04,0.2557,0.1573,10,2.3034,8.6305,53,8,1,3,3605,1
13917,60,Female,79596,PPC,Retention,9171.88,0.2571,0.058,20,8.5907,7.8794,97,1,7,8,2606,1
13918,57,Male,90509,Referral,Conversion,7508.18,0.1775,0.0205,45,6.4966,3.5889,10,2,2,6,3700,1
13919,59,Female,28436,PPC,Consideration,9367.15,0.2613,0.1559,6,8.701,8.2147,15,13,4,6,2260,1
13920,68,Male,30086,PPC,Retention,2011.8,0.2358,0.0879,11,5.7941,7.2807,77,12,5,5,1882,1
13921,28,Male,103276,Email,Retention,5048.65,0.2864,0.0518,39,3.9517,4.2798,64,13,2,3,2156,1
13922,56,Female,111054,Social Media,Conversion,9939.91,0.0287,0.0322,20,9.0747,11.2749,94,13,5,8,4791,1
13923,60,Female,39851,Referral,Retention,6847.62,0.0183,0.0124,4,8.8966,4.0652,43,16,4,5,1684,1
13924,48,Female,59732,Referral,Awareness,8798.55,0.0608,0.0913,5,3.4091,7.0401,42,14,6,0,4584,1
13925,34,Female,34842,Email,Consideration,400.9,0.2794,0.0746,42,7.697,8.2346,75,11,9,5,3413,1
13926,50,Male,148928,PPC,Awareness,8730.4,0.1856,0.1423,25,1.8217,12.2646,26,6,1,9,877,1
13927,49,Female,141755,Email,Conversion,7007.36,0.1336,0.1956,28,1.7738,6.598,80,8,7,2,424,1
13928,46,Male,146072,PPC,Awareness,1790.48,0.1587,0.0493,2,5.6026,3.5015,79,11,5,0,4441,0
13929,38,Female,115490,Social Media,Retention,354.24,0.2506,0.0562,10,1.3219,0.7148,0,16,0,0,1432,0
13930,38,Female,21745,Social Media,Conversion,2673.27,0.2794,0.0741,22,4.9038,4.1549,29,18,1,1,2050,1
13931,57,Female,32697,SEO,Conversion,9166.16,0.2216,0.0985,24,8.1167,11.3826,63,6,2,5,4230,1
13932,40,Female,112469,PPC,Awareness,6714.52,0.2304,0.1426,11,9.0053,12.3969,36,15,2,8,565,1
13933,23,Female,23879,Email,Conversion,9202.74,0.1029,0.0769,0,3.293,9.21,22,2,9,1,887,1
13934,39,Female,105697,Email,Awareness,4516.89,0.1454,0.0298,3,1.6928,14.2508,26,18,2,4,3758,0
13935,67,Male,38499,Email,Awareness,9372.61,0.2667,0.1488,0,6.6759,8.0716,79,18,4,7,4662,1
13936,55,Male,108177,SEO,Awareness,4683.3,0.2379,0.161,5,3.3835,7.4502,87,19,8,0,1340,1
13937,54,Female,55035,Referral,Conversion,2122.12,0.2084,0.0571,33,1.211,12.5761,27,19,5,3,4512,1
13938,62,Female,38651,Email,Conversion,1598.8,0.0289,0.036,26,2.1808,2.9214,29,7,8,0,1123,0
13939,68,Male,95224,Social Media,Consideration,9938.74,0.0215,0.1103,44,9.4452,0.7195,89,4,2,5,4773,1
13940,25,Male,133369,Email,Awareness,3405.24,0.0478,0.0496,15,8.8757,13.2861,87,13,8,8,641,1
13941,58,Female,96524,Email,Awareness,1684.52,0.1786,0.0811,10,8.4666,8.2446,94,18,3,7,3310,1
13942,66,Female,109006,Email,Awareness,183.24,0.1656,0.1577,13,4.0553,11.301,88,11,6,5,4981,1
13943,52,Male,57249,Referral,Awareness,2927.14,0.2834,0.0517,37,7.4307,9.6194,50,8,0,2,2164,1
13944,68,Male,43849,Email,Awareness,8902.25,0.2115,0.1632,47,9.6131,10.1264,1,5,9,1,1837,1
13945,28,Female,119233,Referral,Awareness,5386.69,0.0953,0.1381,48,6.1082,9.0164,70,3,2,7,2782,1
13946,41,Female,93309,Referral,Awareness,6361.11,0.0568,0.0517,9,3.9979,11.0154,86,0,3,1,1452,1
13947,66,Male,121628,SEO,Consideration,9231.67,0.2564,0.11,12,8.194,2.1456,92,4,7,1,4275,1
13948,38,Male,49076,Social Media,Consideration,5177.12,0.1433,0.1267,44,4.873,4.1384,34,8,0,8,2828,1
13949,68,Female,90123,Email,Retention,8398.97,0.1995,0.0481,33,6.1961,7.4475,93,6,6,5,133,1
13950,19,Female,53124,Email,Awareness,3305.95,0.1739,0.0375,32,5.8709,10.8887,28,17,3,1,3164,1
13951,57,Female,35787,Email,Awareness,9773.31,0.0412,0.1109,32,2.9568,4.9732,30,1,2,4,4824,0
13952,36,Female,73462,Referral,Consideration,880.26,0.0265,0.1418,38,1.006,12.2047,41,7,7,9,838,1
13953,56,Male,105984,PPC,Consideration,7275.81,0.1193,0.0984,12,9.9895,1.4474,65,4,4,9,4106,1
13954,45,Female,91035,Social Media,Awareness,6639.61,0.1148,0.0233,16,4.7515,11.9681,50,4,5,6,2111,1
13955,34,Female,23841,Email,Awareness,1997.55,0.2054,0.1858,8,3.5543,10.6364,78,6,1,9,4027,1
13956,23,Male,64890,PPC,Consideration,3949.56,0.1933,0.142,12,7.8929,1.4463,15,11,0,4,2133,1
13957,36,Female,147727,PPC,Consideration,3197.01,0.291,0.128,15,6.3327,0.9587,7,12,6,9,2247,1
13958,55,Female,45402,PPC,Retention,1035.48,0.2588,0.1323,36,8.9241,12.6786,60,3,7,3,2230,1
13959,45,Male,140021,Social Media,Retention,5889.4,0.154,0.0857,29,8.0299,2.5995,91,8,2,4,3928,1
13960,19,Male,131713,PPC,Awareness,9937.33,0.155,0.197,38,3.5359,4.1729,39,7,5,8,1669,1
13961,55,Male,108591,Email,Consideration,5639.92,0.2055,0.0352,32,6.3302,13.4962,80,13,0,4,24,1
13962,54,Male,125363,Email,Retention,5498.07,0.0431,0.1504,39,5.5243,5.4717,56,5,3,0,395,1
13963,68,Female,86201,SEO,Awareness,499.11,0.3,0.09,5,9.5958,8.1913,77,0,1,5,1095,1
13964,69,Female,117807,Referral,Retention,1478.28,0.1605,0.1774,11,3.1561,0.9497,84,5,0,8,2645,1
13965,21,Female,43237,PPC,Retention,5180.87,0.2739,0.1463,1,3.5545,8.7507,49,15,2,0,2434,1
13966,39,Male,62988,Referral,Retention,9853.27,0.2905,0.1168,32,9.2839,10.8461,26,16,1,4,4347,1
13967,43,Female,113803,Referral,Conversion,8778.42,0.1787,0.1882,14,5.1203,8.6941,84,4,4,7,3401,1
13968,66,Female,96310,Referral,Awareness,3468.07,0.04,0.1834,16,5.1153,12.2259,31,12,8,1,2659,1
13969,60,Female,20553,Referral,Retention,5475.74,0.1763,0.0199,34,8.8139,11.76,79,17,7,0,4820,1
13970,53,Male,33860,Referral,Awareness,5571.75,0.1833,0.0466,30,3.6645,7.4471,27,18,1,3,3132,1
13971,30,Male,110439,Email,Awareness,6885.07,0.2389,0.1384,29,7.2721,9.854,28,10,6,3,4252,1
13972,69,Male,27045,Social Media,Consideration,6909.04,0.024,0.1851,37,7.4937,4.5112,48,11,2,0,2913,1
13973,49,Female,94916,PPC,Awareness,7918.95,0.1452,0.0918,15,4.9816,5.7,35,7,5,7,104,1
13974,34,Female,76435,PPC,Retention,347.21,0.2776,0.0173,41,4.0056,9.5173,23,12,8,3,4469,1
13975,58,Female,118453,Email,Awareness,9442.43,0.2975,0.1322,44,7.7199,10.076,84,14,2,3,970,1
13976,53,Female,52261,Email,Consideration,793.61,0.0655,0.047,39,3.3033,1.7377,38,10,9,2,4783,1
13977,63,Male,134677,Referral,Conversion,4813.99,0.2625,0.1149,16,8.3738,12.379,49,5,9,7,2573,1
13978,36,Female,98879,Social Media,Conversion,9203.83,0.0524,0.0831,6,4.7477,9.739,7,17,1,7,748,1
13979,52,Female,147632,PPC,Consideration,4927.92,0.2539,0.116,4,1.1654,5.2466,91,15,1,2,2960,1
13980,63,Male,22853,SEO,Retention,730.0,0.0904,0.1872,39,6.1234,3.7822,81,5,4,6,4035,1
13981,57,Male,95664,Email,Retention,2369.48,0.2883,0.1023,26,2.7498,9.2447,82,4,5,1,2088,1
13982,45,Female,130884,SEO,Retention,5828.8,0.2117,0.0166,0,5.1991,10.5904,18,13,3,3,4217,1
13983,18,Male,68022,PPC,Awareness,969.83,0.1257,0.1204,1,8.275,13.9619,37,9,5,2,2903,1
13984,59,Male,22736,Email,Conversion,4294.41,0.0915,0.0719,3,2.7101,3.1824,43,3,3,0,363,0
13985,35,Female,53724,PPC,Retention,3358.02,0.0782,0.1578,0,2.873,7.7923,25,8,4,7,240,0
13986,65,Female,31440,Email,Conversion,8170.56,0.2074,0.0993,28,5.2646,14.3501,69,1,6,3,4180,1
13987,57,Male,90716,PPC,Consideration,1190.31,0.2698,0.1509,20,5.2885,13.6882,48,14,5,2,2216,1
13988,50,Female,50284,SEO,Conversion,6859.7,0.2289,0.1827,41,5.083,7.4295,25,12,1,8,4676,1
13989,29,Female,126911,Social Media,Retention,4125.23,0.2521,0.0788,34,7.2504,8.5046,91,18,8,4,2988,1
13990,25,Female,31646,Email,Conversion,5918.73,0.2366,0.198,33,3.4219,13.7893,31,3,9,4,2542,1
13991,41,Male,104565,SEO,Consideration,2134.76,0.294,0.0385,38,3.3448,0.9658,33,12,4,2,1423,1
13992,33,Female,105694,PPC,Conversion,6136.07,0.2298,0.1323,1,1.2012,14.6549,44,6,8,3,616,1
13993,67,Female,34342,SEO,Awareness,6772.38,0.071,0.0166,24,4.4356,14.6664,36,12,4,2,4358,1
13994,21,Female,123317,Email,Consideration,795.29,0.2396,0.0505,5,2.762,14.1933,88,0,2,1,498,0
13995,55,Male,85620,SEO,Awareness,8261.01,0.1034,0.1304,7,6.3244,14.4998,85,8,6,3,4924,1
13996,61,Male,84261,PPC,Awareness,8626.42,0.2988,0.0188,34,2.6305,4.909,94,15,7,6,835,1
13997,44,Female,147932,Referral,Retention,729.19,0.1192,0.0293,18,9.0508,1.0375,5,16,4,3,3923,1
13998,26,Male,148397,Social Media,Retention,6071.56,0.0949,0.0653,8,8.6411,4.623,30,18,8,1,2635,1
13999,64,Female,21935,Social Media,Consideration,5980.71,0.0794,0.1194,32,7.8865,5.5121,64,15,2,3,2809,1
14000,33,Male,116002,Referral,Retention,223.34,0.201,0.013,7,8.2767,5.6107,8,14,7,8,3153,1
14001,29,Male,62376,Email,Conversion,3489.23,0.0417,0.1016,37,9.6362,10.3667,75,0,1,0,3266,1
14002,48,Female,94798,SEO,Consideration,9692.37,0.2865,0.1289,31,3.8783,13.0224,20,13,9,6,2658,1
14003,41,Male,97140,SEO,Retention,5598.96,0.0954,0.0865,22,9.8187,3.7188,66,10,0,8,4922,1
14004,31,Female,62481,Referral,Retention,9338.8,0.0957,0.0229,33,9.0147,6.9856,41,14,6,2,382,1
14005,62,Male,108669,Referral,Conversion,6788.88,0.0234,0.1261,22,4.257,5.9884,45,19,9,8,2631,1
14006,42,Female,136189,PPC,Awareness,381.07,0.0813,0.1251,45,8.7767,11.5867,4,17,4,8,3208,1
14007,51,Female,114203,PPC,Conversion,869.36,0.1315,0.1061,31,9.0757,5.1095,36,3,6,4,1857,1
14008,20,Male,75721,Social Media,Awareness,7249.57,0.1172,0.1417,0,1.3248,1.3151,76,3,2,8,4967,0
14009,41,Female,120777,Email,Retention,5590.22,0.0892,0.0495,6,8.8837,5.3402,28,18,2,2,4947,1
14010,59,Male,119039,Email,Awareness,1358.8,0.0218,0.1389,42,4.8992,5.6326,91,4,0,6,4078,1
14011,26,Female,22838,Referral,Awareness,6179.22,0.0972,0.0407,47,8.3021,12.4246,48,1,2,5,2515,1
14012,43,Female,55330,Social Media,Retention,8121.84,0.2357,0.0846,23,2.0005,8.4445,24,9,0,1,600,1
14013,37,Male,98976,Social Media,Consideration,7554.53,0.1372,0.0228,1,2.5497,8.091,9,16,3,8,2500,1
14014,57,Female,122210,PPC,Conversion,2537.01,0.0943,0.1656,17,9.809,9.183,97,10,9,9,673,1
14015,27,Female,119576,SEO,Retention,2656.13,0.0984,0.1123,18,4.7456,8.6411,14,10,4,3,2612,1
14016,36,Female,123140,Email,Conversion,9681.59,0.1708,0.1945,41,8.1861,10.3839,29,10,9,7,801,1
14017,20,Male,120166,Social Media,Conversion,8885.31,0.0977,0.189,35,7.7522,13.6065,76,18,8,2,3816,1
14018,41,Female,56994,PPC,Awareness,3251.54,0.1929,0.1997,27,8.0744,13.2071,58,10,0,4,188,1
14019,22,Male,111875,PPC,Retention,8258.14,0.2969,0.0292,34,7.8816,7.6821,54,7,7,0,2432,1
14020,20,Female,50384,PPC,Consideration,1701.21,0.0219,0.1253,31,9.2256,12.7784,54,2,3,8,2991,1
14021,44,Male,65378,SEO,Conversion,2048.73,0.0589,0.0874,12,6.3333,13.0139,68,8,3,3,3471,1
14022,33,Female,127318,Social Media,Conversion,1893.84,0.0619,0.1112,5,4.8291,11.9485,13,7,0,2,4968,1
14023,66,Male,52643,Referral,Consideration,968.44,0.1397,0.0687,28,9.3271,1.1098,73,17,7,9,3474,1
14024,32,Female,36926,Referral,Conversion,8561.31,0.022,0.0191,9,4.2126,10.0998,97,17,4,9,1080,1
14025,52,Female,58977,PPC,Retention,5830.19,0.1485,0.1445,39,6.6763,5.0416,94,10,2,1,3946,1
14026,29,Female,137453,PPC,Consideration,2663.67,0.2794,0.1935,9,8.697,13.1626,55,1,4,0,2342,1
14027,58,Female,43652,SEO,Retention,8501.68,0.0134,0.1112,33,9.2442,4.6175,60,8,6,7,3071,1
14028,61,Female,83295,PPC,Consideration,8046.2,0.1158,0.0726,19,9.5449,13.8201,4,18,8,8,3233,1
14029,43,Female,30270,Social Media,Conversion,1099.42,0.2307,0.1883,46,6.9394,9.4193,5,14,8,6,3186,1
14030,64,Female,102804,PPC,Consideration,6476.98,0.0548,0.0793,32,7.4818,9.8533,12,7,6,9,2544,1
14031,51,Female,81630,PPC,Retention,7246.15,0.0325,0.1838,10,5.4777,13.3722,39,18,8,8,2804,1
14032,40,Female,56417,Social Media,Consideration,7186.69,0.1929,0.1726,23,3.564,14.7883,58,8,8,1,4596,1
14033,48,Female,147390,Email,Conversion,7259.11,0.0129,0.1105,32,1.1456,4.9806,12,4,2,9,2953,1
14034,67,Male,66894,Referral,Awareness,1777.63,0.2425,0.1386,21,2.9984,1.7885,45,7,4,4,642,1
14035,37,Female,76042,PPC,Conversion,3219.36,0.0294,0.1431,47,9.8196,10.9885,96,0,1,8,939,1
14036,29,Male,83253,Social Media,Conversion,8457.37,0.1621,0.1318,11,8.2574,1.5176,22,16,9,6,15,1
14037,40,Female,68841,Referral,Awareness,8994.08,0.2246,0.0405,29,5.3113,8.2411,20,14,4,7,3621,1
14038,21,Female,72723,SEO,Consideration,2863.97,0.0802,0.1416,31,4.0923,5.5062,71,14,6,0,2238,1
14039,40,Female,40317,Email,Conversion,327.89,0.04,0.0106,43,1.5791,6.1549,33,8,4,8,2440,1
14040,65,Male,75008,PPC,Awareness,8611.69,0.0609,0.1449,18,1.0912,3.9145,52,6,7,5,2481,1
14041,65,Male,56434,Email,Retention,3833.21,0.2579,0.1154,44,7.7955,10.6404,94,13,9,5,3205,1
14042,18,Female,66125,PPC,Awareness,3361.69,0.2147,0.0594,39,9.8702,8.7926,30,0,1,7,2842,1
14043,42,Male,100984,PPC,Conversion,3535.3,0.0674,0.1627,1,3.2845,14.3104,83,18,5,2,4151,1
14044,19,Female,95449,PPC,Retention,4215.39,0.2177,0.087,13,3.4708,5.6553,98,8,9,0,1166,1
14045,47,Female,94102,Email,Conversion,3844.84,0.2155,0.1023,32,9.4121,6.2173,65,18,5,9,864,1
14046,20,Female,117980,SEO,Awareness,5707.67,0.2993,0.0153,31,6.4186,2.8926,87,12,3,5,1559,1
14047,38,Male,101141,Social Media,Retention,881.51,0.1236,0.0863,40,2.5643,9.3691,74,4,0,7,4790,1
